State Id,Program Title,"Service
Code","Service
Title","Actual
Start
Date","Actual
End
Date","Completion
Status","Service
Provider
Name","Course
Name","Credential
Type 1","Credential
Date 1","Credential
Type 2","Credential
Date 2","Exit
Reason","Exit
Date",Q0 -Wages at Exit,"Employment
Start
Date",EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,"Placement
Hour
Wage","Medical
Benefits","Other
Benefits","Train
Related
Emp","Non
Traditional
Emp","NAICS
Code",QTR1A Exit,QTR2A Exit,QTR3A Exit
435968,DC Infrastructure Academy,101,Orientation,7/17/2018,7/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/24/2020,,9/10/2018,Sandra Elizabeth- Dodds Bishop,Washington,DC,unlisted,40,18.5,1,1,9,0,,,,
435968,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,2/24/2020,,9/10/2018,Sandra Elizabeth- Dodds Bishop,Washington,DC,unlisted,40,18.5,1,1,9,0,,,,
435968,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,,,,,,,Successful Completion Employed,2/24/2020,,9/10/2018,Sandra Elizabeth- Dodds Bishop,Washington,DC,unlisted,40,18.5,1,1,9,0,,,,
124562,DC Infrastructure Academy,101,Orientation,7/17/2018,7/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Noncompliance Missed Appointment,4/17/2020,,                              ,,,,,,,,,,,,,,
124562,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Noncompliance Missed Appointment,4/17/2020,,                              ,,,,,,,,,,,,,,
124562,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,,,,,,,Noncompliance Missed Appointment,4/17/2020,,                              ,,,,,,,,,,,,,,
473245,DC Infrastructure Academy,101,Orientation,7/17/2018,7/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
474291,DC Infrastructure Academy,101,Orientation,7/17/2018,7/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
211890,DC Infrastructure Academy,101,Orientation,7/17/2018,7/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,5/17/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
211890,DC Infrastructure Academy,226,Reading and/or Math Testing,7/17/2018,7/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,5/17/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
305828,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,3/2/2020,,10/11/2019,Walmart,,,Laborer Unskilled,30,14.5,1,1,9,0,,,,
305828,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,3/2/2020,,10/11/2019,Walmart,,,Laborer Unskilled,30,14.5,1,1,9,0,,,,
305828,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Unsuccessful Completion - Failed to Report,,,,,,,Successful Completion Employed,3/2/2020,,10/11/2019,Walmart,,,Laborer Unskilled,30,14.5,1,1,9,0,,,,
464442,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/28/2019,,1/29/2019,Exelon Power,Baltimore,MD,Cable Splicer,40,32,1,1,9,0,221122,,,
464442,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),9/15/2018,2/4/2019,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,,,,,Successful Completion Employed,1/28/2019,,1/29/2019,Exelon Power,Baltimore,MD,Cable Splicer,40,32,1,1,9,0,221122,,,
214156,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/13/2020,,1/13/2020,"Father Factor, Inc.",Washington,DC,associate,40,19.23,1,1,9,0,,,,
214156,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,1/13/2020,,1/13/2020,"Father Factor, Inc.",Washington,DC,associate,40,19.23,1,1,9,0,,,,
214156,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,,,,,,,Successful Completion Employed,1/13/2020,,1/13/2020,"Father Factor, Inc.",Washington,DC,associate,40,19.23,1,1,9,0,,,,
115585,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
115585,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Unsuccessful Completion - Failed to Report,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
115585,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Unsuccessful Completion - Failed to Report,,,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
131149,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/10/2020,,1/10/2020,Eagle Protection,Manassas,VA,Security,40,14,0,0,9,0,561612,,,
131149,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,1/10/2020,,1/10/2020,Eagle Protection,Manassas,VA,Security,40,14,0,0,9,0,561612,,,
131149,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,,,,,,,Successful Completion Employed,1/10/2020,,1/10/2020,Eagle Protection,Manassas,VA,Security,40,14,0,0,9,0,561612,,,
90965,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
478058,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
65290,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
278407,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/25/2019,,                              ,,,,,,,,,,,,,,
478822,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
183920,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,2/24/2020,,9/18/2018,Buffalo Wild Wings,,,associate,40,14,1,1,9,0,,,,
183920,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,,,,,,,Successful Completion Employed,2/24/2020,,9/18/2018,Buffalo Wild Wings,,,associate,40,14,1,1,9,0,,,,
183920,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/24/2020,,9/18/2018,Buffalo Wild Wings,,,associate,40,14,1,1,9,0,,,,
478898,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
478898,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
478898,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,,,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
170010,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
8366,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
177112,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/25/2019,,                              ,,,,,,,,,,,,,,
478903,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
478903,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
478903,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,,,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
478632,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
478632,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
478632,DC Infrastructure Academy,608,1K Opportunities,7/27/2018,7/27/2018,Successful Completion,,,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
212247,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,7/13/2019,,7/13/2019,US Department of Commerce,Washington,DC,repair,40,40.65,1,1,9,0,921120,,,
212247,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,7/13/2019,,7/13/2019,US Department of Commerce,Washington,DC,repair,40,40.65,1,1,9,0,921120,,,
212247,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,,,,,,,Successful Completion Employed,7/13/2019,,7/13/2019,US Department of Commerce,Washington,DC,repair,40,40.65,1,1,9,0,921120,,,
462676,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
462676,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
462676,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,,,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
151152,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
151152,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
151152,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,,,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
311354,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,6/21/2019,,6/21/2019,Transdev,Hyattsville,MD,ParaTransit Driver,40,16,0,0,9,0,488210,,,
311354,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,6/21/2019,,6/21/2019,Transdev,Hyattsville,MD,ParaTransit Driver,40,16,0,0,9,0,488210,,,
311354,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,,,,,,,Successful Completion Employed,6/21/2019,,6/21/2019,Transdev,Hyattsville,MD,ParaTransit Driver,40,16,0,0,9,0,488210,,,
217603,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
217603,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
217603,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,,,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
338986,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/4/2019,,2/4/2019,Williams Lea,Washington,DC,Receptionist,40,17,1,1,9,0,541990,,,
338986,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,2/4/2019,,2/4/2019,Williams Lea,Washington,DC,Receptionist,40,17,1,1,9,0,541990,,,
338986,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,,,,,,,Successful Completion Employed,2/4/2019,,2/4/2019,Williams Lea,Washington,DC,Receptionist,40,17,1,1,9,0,541990,,,
173665,DC Infrastructure Academy,101,Orientation,7/18/2018,7/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
39486,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,6/14/2019,,5/8/2019,Dynamic Concepts Inc,Washington,DC,Flagger,40,13.77,0,0,9,0,541614,,,
